,LOAD_TIME,FFP_DATE,LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,LAST_TO_END
30100,2014/03/31,2009/07/14,11,14,0.6807007420000001,10917,11
30101,2014/03/31,2011/05/30,304,10,0.676287768,10988,304
30102,2014/03/31,2012/02/13,52,7,0.891866299,8332,52
30103,2014/03/31,2006/05/12,185,12,0.621737784,11952,185
30104,2014/03/31,2008/04/01,276,10,0.570867327,13017,276
30105,2014/03/31,2006/04/15,194,4,0.610345791,12175,194
30106,2014/03/31,2012/06/20,603,5,0.38679923,19211,603
30107,2014/03/31,2011/02/24,174,3,0.6779281090000001,10961,174
30108,2014/03/31,2007/12/01,19,13,0.645646885,11509,19
30109,2014/03/31,2011/07/10,51,7,0.584245951,12718,51
30110,2014/03/31,2012/08/20,531,4,0.8,9288,531
30111,2014/03/31,2013/01/20,38,10,0.773106857,9611,38
30112,2014/03/31,2012/12/22,126,10,1.4491808069999998,5127,126
30113,2014/03/31,2012/03/08,538,5,0.7211803529999999,10302,538
30114,2014/03/31,2005/05/04,36,15,0.515126552,14421,36
30115,2014/03/31,2009/10/06,224,8,0.863520112,8602,224
30116,2014/03/31,2011/01/12,19,13,0.608846721,12200,19
30117,2014/03/31,2012/07/30,337,5,0.7554775709999999,9831,337
30118,2014/03/31,2010/11/17,18,6,0.6665233779999999,11143,18
30119,2014/03/31,2012/04/24,175,5,0.886482454,8378,175
30120,2014/03/31,2012/04/15,85,8,0.673113387,11033,85
30121,2014/03/31,2012/02/15,118,12,0.983873874,7548,118
30122,2014/03/31,2011/09/24,372,5,0.691502933,10739,372
30123,2014/03/31,2007/12/26,10,8,0.717865429,10344,10
30124,2014/03/31,2012/12/01,477,3,0.6798086609999999,10923,477
30125,2014/03/31,2009/08/12,299,13,0.486982815,15246,299
30126,2014/03/31,2011/08/17,545,8,0.6356121579999999,11680,545
30127,2014/03/31,2009/10/07,342,3,0.7,10605,342
30128,2014/03/31,2009/07/12,27,3,0.7,10605,27
30129,2014/03/31,2005/12/10,12,10,0.574831191,12914,12
30130,2014/03/31,2012/05/20,494,4,0.973164657,7628,494
30131,2014/03/31,2012/11/15,137,7,0.7324380859999999,10135,137
30132,2014/03/31,2013/01/01,37,6,0.6991184779999999,10618,37
30133,2014/03/31,2013/01/01,211,6,0.840646659,8830,211
30134,2014/03/31,2009/08/10,50,8,0.780785902,9505,50
30135,2014/03/31,2012/04/02,724,2,0.5543138870000001,13387,724
30136,2014/03/31,2011/10/17,361,5,0.815898846,9095,361
30137,2014/03/31,2011/09/05,45,4,1.163037618,6380,45
30138,2014/03/31,2012/11/09,191,4,0.504460158,14708,191
30139,2014/03/31,2007/05/16,227,9,0.79507234,9331,227
30140,2014/03/31,2012/04/05,189,7,0.528883502,14026,189
30141,2014/03/31,2012/03/15,317,8,0.693520942,10696,317
30142,2014/03/31,2011/06/27,138,5,0.799767116,9275,138
30143,2014/03/31,2012/09/19,210,8,0.720697629,10292,210
30144,2014/03/31,2010/10/21,48,12,0.6140986999999999,12077,48
30145,2014/03/31,2007/07/17,9,10,0.7563885770000001,9805,9
30146,2014/03/31,2011/10/16,135,9,0.6108434229999999,12141,135
30147,2014/03/31,2011/09/11,3,5,0.773002918,9594,3
30148,2014/03/31,2010/07/07,146,9,0.629102477,11788,146
30149,2014/03/31,2011/09/19,313,6,0.677824497,10940,313
30150,2014/03/31,2011/06/04,9,13,0.62447907,11873,9
30151,2014/03/31,2010/06/10,136,8,0.915753458,8096,136
30152,2014/03/31,2008/03/01,381,6,1.007706946,7357,381
30153,2014/03/31,2012/06/01,196,11,0.670948502,11049,196
30154,2014/03/31,2009/02/15,27,9,0.557841072,13289,27
30155,2014/03/31,2011/10/29,137,8,0.630069698,11765,137
30156,2014/03/31,2009/12/26,11,11,0.582737421,12720,11
30157,2014/03/31,2010/11/17,331,8,0.705669269,10504,331
30158,2014/03/31,2012/10/13,506,6,0.829330797,8936,506
30159,2014/03/31,2006/11/06,171,9,0.608034132,12188,171
30160,2014/03/31,2005/05/14,310,7,0.836316443,8861,310
30161,2014/03/31,2005/10/08,316,9,0.488919311,15157,316
30162,2014/03/31,2012/06/22,9,4,0.775156904,9560,9
30163,2014/03/31,2009/03/27,101,9,0.765860465,9675,101
30164,2014/03/31,2012/05/31,75,13,0.757003474,9788,75
30165,2014/03/31,2008/08/08,139,5,0.948696543,7810,139
30166,2014/03/31,2011/03/23,14,4,0.870833333,8508,14
30167,2014/03/31,2010/12/16,248,8,0.848880614,8728,248
30168,2014/03/31,2009/02/15,101,7,0.5491727820000001,13491,101
30169,2014/03/31,2012/12/24,96,14,0.47480646,15604,96
30170,2014/03/31,2012/01/29,44,7,0.904152325,8193,44
30171,2014/03/31,2010/12/02,23,9,0.410774691,18033,23
30172,2014/03/31,2005/09/09,483,8,0.701700455,10556,483
30173,2014/03/31,2012/06/27,89,6,0.599654307,12352,89
30174,2014/03/31,2008/08/14,109,5,0.640169404,11570,109
30175,2014/03/31,2011/01/05,342,8,0.8468671390000001,8746,342
30176,2014/03/31,2006/09/29,16,9,0.657542614,11264,16
30177,2014/03/31,2008/03/10,64,12,0.699454151,10589,64
30178,2014/03/31,2012/10/27,29,10,0.618047234,11983,29
30179,2014/03/31,2010/11/10,160,6,0.714308449,10368,160
30180,2014/03/31,2009/03/06,138,17,0.346617991,21366,138
30181,2014/03/31,2011/10/12,11,26,0.797097191,9291,11
30182,2014/03/31,2013/03/23,72,10,0.574,12900,72
30183,2014/03/31,2008/08/13,1,7,0.476940419,15525,1
30184,2014/03/31,2010/11/08,5,8,0.674818157,10971,5
30185,2014/03/31,2010/08/27,114,7,0.716161362,10337,114
30186,2014/03/31,2005/04/28,4,8,1.293720727,5722,4
30187,2014/03/31,2008/04/29,67,4,0.8709718790000001,8499,67
30188,2014/03/31,2012/09/26,77,11,0.8134461540000001,9100,77
30189,2014/03/31,2012/08/11,388,8,0.786814413,9408,388
30190,2014/03/31,2012/09/06,11,7,0.759725957,9743,11
30191,2014/03/31,2008/10/10,170,6,0.635436985,11648,170
30192,2014/03/31,2006/07/25,63,8,0.8566597220000001,8640,63
30193,2014/03/31,2011/01/13,11,9,0.536018686,13807,11
30194,2014/03/31,2010/03/29,319,8,0.564243233,13115,319
30195,2014/03/31,2009/08/10,100,11,0.6476089620000001,11426,100
30196,2014/03/31,2012/10/19,78,9,0.704114008,10508,78
30197,2014/03/31,2012/10/02,40,11,0.5455360570000001,13562,40
30198,2014/03/31,2012/09/27,196,11,0.578475915,12788,196
30199,2014/03/31,2013/02/14,6,10,0.7705729170000001,9600,6
30200,2014/03/31,2008/05/03,37,5,0.690230475,10717,37
30201,2014/03/31,2011/05/23,221,10,0.709927056,10419,221
30202,2014/03/31,2009/09/17,96,4,0.89113012,8300,96
30203,2014/03/31,2009/01/27,18,7,0.448065552,16506,18
30204,2014/03/31,2011/07/13,173,7,0.8280718840000001,8931,173
30205,2014/03/31,2012/03/06,251,6,0.555988272,13301,251
30206,2014/03/31,2009/06/22,3,7,0.769714791,9607,3
30207,2014/03/31,2007/11/14,570,6,0.696215046,10621,570
30208,2014/03/31,2012/03/15,170,10,0.648295634,11406,170
30209,2014/03/31,2009/05/05,10,8,0.577302467,12808,10
30210,2014/03/31,2011/12/15,152,5,0.76860395,9620,152
30211,2014/03/31,2012/01/17,254,5,0.807280271,9159,254
30212,2014/03/31,2011/03/15,137,9,0.8440194059999999,8760,137
30213,2014/03/31,2009/11/19,81,11,0.8674715479999999,8523,81
30214,2014/03/31,2009/06/20,14,12,0.499672885,14796,14
30215,2014/03/31,2011/02/08,34,15,0.35828462,20631,34
30216,2014/03/31,2009/01/20,128,9,0.632028217,11695,128
30217,2014/03/31,2010/09/25,49,4,0.836285359,8838,49
30218,2014/03/31,2012/09/29,28,10,0.58858474,12556,28
30219,2014/03/31,2006/04/05,307,13,0.456739802,16180,307
30220,2014/03/31,2012/04/19,232,5,0.582650792,12683,232
30221,2014/03/31,2013/01/16,39,7,0.646007518,11439,39
30222,2014/03/31,2012/01/08,3,5,0.613797658,12039,3
30223,2014/03/31,2006/04/06,329,6,0.825435657,8952,329
30224,2014/03/31,2012/05/16,673,3,0.8666666670000001,8526,673
30225,2014/03/31,2012/01/01,3,7,0.688390162,10734,3
30226,2014/03/31,2008/10/18,137,8,0.790443993,9347,137
30227,2014/03/31,2012/07/09,384,6,0.7680476140000001,9619,384
30228,2014/03/31,2012/06/15,252,4,0.845649038,8736,252
30229,2014/03/31,2011/03/01,320,6,0.956050214,7727,320
30230,2014/03/31,2012/09/11,247,4,0.8057537090000001,9168,247
30231,2014/03/31,2006/10/08,76,12,0.6792312640000001,10875,76
30232,2014/03/31,2007/11/27,18,8,0.811357645,9104,18
30233,2014/03/31,2011/01/24,118,8,0.422420794,17486,118
30234,2014/03/31,2007/11/07,73,7,0.8266368209999999,8935,73
30235,2014/03/31,2012/07/23,12,8,0.655677379,11264,12
30236,2014/03/31,2009/07/08,43,9,0.656197796,11254,43
30237,2014/03/31,2011/09/11,115,10,0.502941497,14683,115
30238,2014/03/31,2005/10/19,83,7,0.6408287770000001,11523,83
30239,2014/03/31,2010/03/05,436,10,0.819561598,9010,436
30240,2014/03/31,2012/03/23,128,7,0.907571288,8136,128
30241,2014/03/31,2011/05/02,211,11,0.769959333,9590,211
30242,2014/03/31,2011/10/09,40,8,0.8455737520000001,8732,40
30243,2014/03/31,2008/06/18,12,7,0.617393595,11959,12
30244,2014/03/31,2007/05/05,11,12,0.751311692,9827,11
30245,2014/03/31,2005/09/02,26,9,0.599308385,12319,26
30246,2014/03/31,2012/04/24,16,9,0.902174019,8183,16
30247,2014/03/31,2011/10/12,79,6,0.941681337,7839,79
30248,2014/03/31,2010/10/14,293,10,0.7048209679999999,10473,293
30249,2014/03/31,2006/05/19,42,6,0.485635897,15199,42
30250,2014/03/31,2007/08/19,20,6,0.593142077,12444,20
30251,2014/03/31,2012/02/05,465,5,0.74293336,9934,465
30252,2014/03/31,2012/08/09,209,6,0.887468735,8316,209
30253,2014/03/31,2011/12/21,4,11,0.682497225,10812,4
30254,2014/03/31,2008/01/22,90,16,0.714469404,10328,90
30255,2014/03/31,2012/06/03,319,3,1.056406586,6985,319
30256,2014/03/31,2006/12/04,8,14,0.531397091,13886,8
30257,2014/03/31,2012/05/21,172,13,0.7339039190000001,10054,172
30258,2014/03/31,2012/02/24,85,9,0.918410505,8034,85
30259,2014/03/31,2007/09/08,113,11,0.707813699,10424,113
30260,2014/03/31,2011/07/02,44,8,0.665420274,11088,44
30261,2014/03/31,2011/11/29,94,10,0.686895075,10741,94
30262,2014/03/31,2006/04/09,479,11,0.8166758909999999,9034,479
30263,2014/03/31,2005/02/07,275,3,1.372861928,5374,275
30264,2014/03/31,2005/09/20,7,6,0.716064253,10303,7
30265,2014/03/31,2010/01/10,130,6,0.567637147,12997,130
30266,2014/03/31,2009/10/05,543,5,0.584351236,12624,543
30267,2014/03/31,2012/10/31,45,5,0.7340000000000001,10050,45
30268,2014/03/31,2007/08/18,162,10,0.566856989,13013,162
30269,2014/03/31,2010/11/17,376,4,0.9375,7868,376
30270,2014/03/31,2008/08/29,511,4,0.9375,7868,511
30271,2014/03/31,2011/08/01,65,6,0.784830265,9397,65
30272,2014/03/31,2011/08/01,659,6,1.0,7375,659
30273,2014/03/31,2009/06/01,8,7,0.6542512420000001,11272,8
30274,2014/03/31,2012/11/05,12,9,0.6561067620000001,11240,12
30275,2014/03/31,2011/09/08,23,8,0.6689957360000001,11023,23
30276,2014/03/31,2013/03/01,43,5,0.7182554059999999,10266,43
30277,2014/03/31,2013/03/23,10,9,0.613080569,12027,10
30278,2014/03/31,2013/01/16,4,9,0.811111111,9090,4
30279,2014/03/31,2008/03/05,49,9,0.651319788,11320,49
30280,2014/03/31,2012/10/28,91,8,0.6852146840000001,10760,91
30281,2014/03/31,2012/07/30,595,4,0.775,9512,595
30282,2014/03/31,2010/03/18,338,8,0.8190777779999999,9000,338
30283,2014/03/31,2012/08/17,215,7,0.848519457,8686,215
30284,2014/03/31,2008/11/04,28,9,0.610848806,12064,28
30285,2014/03/31,2010/10/01,336,7,0.648697183,11360,336
30286,2014/03/31,2007/05/12,211,5,0.868303087,8486,211
30287,2014/03/31,2012/09/14,117,7,0.711451333,10356,117
30288,2014/03/31,2010/05/18,49,7,0.668240203,11024,49
30289,2014/03/31,2010/11/03,95,13,0.555539216,13260,95
30290,2014/03/31,2011/04/19,95,6,0.706444807,10427,95
30291,2014/03/31,2012/04/17,339,6,0.65804074,11193,339
30292,2014/03/31,2011/05/09,7,4,0.6829970329999999,10784,7
30293,2014/03/31,2009/09/11,574,5,0.687794173,10708,574
30294,2014/03/31,2011/06/30,216,4,0.970713062,7587,216
30295,2014/03/31,2007/08/09,38,7,0.5548252220000001,13274,38
30296,2014/03/31,2011/02/04,22,9,0.622322968,11834,22
30297,2014/03/31,2007/12/12,11,9,0.527266414,13967,11
30298,2014/03/31,2009/10/01,419,7,0.5810399239999999,12674,419
30299,2014/03/31,2012/04/24,420,8,0.8140796020000001,9045,420
30300,2014/03/31,2009/02/14,313,5,0.5509839870000001,13364,313
30301,2014/03/31,2011/09/04,189,16,0.7502037909999999,9814,189
30302,2014/03/31,2009/04/07,312,5,0.69,10670,312
30303,2014/03/31,2011/10/12,471,4,1.137919307,6469,471
30304,2014/03/31,2011/10/17,223,7,0.837882755,8785,223
30305,2014/03/31,2011/09/30,275,3,0.8633333329999999,8526,275
30306,2014/03/31,2011/06/22,156,10,0.6799685879999999,10824,156
30307,2014/03/31,2012/01/09,144,8,0.880229638,8361,144
30308,2014/03/31,2004/12/10,18,10,0.592296982,12425,18
30309,2014/03/31,2011/01/13,199,5,0.760066102,9682,199
30310,2014/03/31,2009/10/14,24,15,0.814085629,9039,24
30311,2014/03/31,2007/06/30,304,5,0.499237346,14738,304
30312,2014/03/31,2008/02/20,504,5,0.75712154,9717,504
30313,2014/03/31,2012/09/08,563,4,0.8482531999999999,8673,563
30314,2014/03/31,2013/03/26,179,9,0.605279743,12154,179
30315,2014/03/31,2010/06/22,265,9,0.6880561270000001,10690,265
30316,2014/03/31,2013/03/25,13,8,0.693295315,10609,13
30317,2014/03/31,2012/04/03,431,6,0.717220868,10255,431
30318,2014/03/31,2012/11/03,11,11,0.5928647429999999,12406,11
30319,2014/03/31,2008/11/26,4,6,0.836534349,8792,4
30320,2014/03/31,2008/05/12,39,9,0.520494692,14130,39
30321,2014/03/31,2012/10/25,144,17,0.49508146,14854,144
30322,2014/03/31,2008/05/18,225,9,0.745075988,9870,225
30323,2014/03/31,2010/06/30,500,14,0.907142857,8106,500
30324,2014/03/31,2012/04/06,286,5,0.731684745,10049,286
30325,2014/03/31,2006/09/24,135,9,0.823831671,8923,135
30326,2014/03/31,2007/07/16,123,10,0.66141096,11113,123
30327,2014/03/31,2007/07/01,169,14,0.451457527,16281,169
30328,2014/03/31,2010/07/17,191,10,0.933782239,7871,191
30329,2014/03/31,2005/08/11,38,8,0.507024286,14494,38
30330,2014/03/31,2010/11/18,301,8,0.5667468760000001,12966,301
30331,2014/03/31,2006/07/17,96,10,0.649666696,11311,96
30332,2014/03/31,2007/04/02,189,4,0.69468942,10577,189
30333,2014/03/31,2010/02/12,13,7,0.7569554909999999,9706,13
30334,2014/03/31,2011/11/09,563,5,0.550007487,13357,563
30335,2014/03/31,2007/10/20,3,15,0.850521014,8637,3
30336,2014/03/31,2010/06/11,2,10,0.878686603,8360,2
30337,2014/03/31,2008/02/03,30,9,0.7718419670000001,9517,30
30338,2014/03/31,2012/07/02,379,6,0.5650384620000001,13000,379
30339,2014/03/31,2012/11/20,2,7,0.5713643429999999,12856,2
30340,2014/03/31,2007/07/17,28,9,0.800669283,9174,28
30341,2014/03/31,2008/11/01,54,16,0.509403565,14419,54
30342,2014/03/31,2010/09/25,165,9,0.762218763,9636,165
30343,2014/03/31,2012/10/30,104,9,0.707531792,10380,104
30344,2014/03/31,2012/12/11,36,11,0.73051328,10053,36
30345,2014/03/31,2012/02/13,244,10,0.851237974,8627,244
30346,2014/03/31,2006/05/10,131,8,0.448017815,16391,131
30347,2014/03/31,2010/10/17,7,9,0.837795779,8765,7
30348,2014/03/31,2010/10/16,195,14,0.7366268690000001,9967,195
30349,2014/03/31,2012/02/25,681,2,0.719467856,10204,681
30350,2014/03/31,2009/01/01,295,8,0.769836409,9536,295
30351,2014/03/31,2011/06/22,361,7,0.652944054,11243,361
30352,2014/03/31,2005/04/06,26,9,0.681085545,10778,26
30353,2014/03/31,2011/12/13,77,5,0.744651517,9857,77
30354,2014/03/31,2012/12/20,152,8,0.588795828,12465,152
30355,2014/03/31,2007/07/21,323,7,0.5380681820000001,13640,323
30356,2014/03/31,2004/12/13,218,5,0.733908,10000,218
30357,2014/03/31,2006/06/08,488,7,0.973997876,7534,488
30358,2014/03/31,2006/04/20,341,6,0.7241488209999999,10133,341
30359,2014/03/31,2009/09/11,139,7,0.753830902,9734,139
30360,2014/03/31,2006/02/27,15,8,0.488697216,15014,15
30361,2014/03/31,2012/07/05,97,13,0.711102927,10318,97
30362,2014/03/31,2011/07/28,709,2,0.55,13340,709
30363,2014/03/31,2009/08/26,113,8,0.529626074,13853,113
30364,2014/03/31,2012/08/27,44,11,0.5243624929999999,13992,44
30365,2014/03/31,2012/12/11,195,7,0.848926174,8642,195
30366,2014/03/31,2011/06/28,224,7,0.947530354,7742,224
30367,2014/03/31,2011/11/15,138,6,0.65749395,11157,138
30368,2014/03/31,2012/09/04,85,6,0.7099506390000001,10332,85
30369,2014/03/31,2013/03/06,9,12,0.827711578,8862,9
30370,2014/03/31,2009/10/29,35,8,0.588318094,12468,35
30371,2014/03/31,2007/11/22,197,8,0.6772154,10831,197
30372,2014/03/31,2012/10/12,282,6,0.702976133,10433,282
30373,2014/03/31,2007/09/10,73,12,0.72064066,10177,73
30374,2014/03/31,2009/11/06,181,7,0.645363428,11364,181
30375,2014/03/31,2013/01/31,56,6,0.845836217,8670,56
30376,2014/03/31,2008/09/26,233,10,0.614286672,11937,233
30377,2014/03/31,2011/09/07,33,8,0.7279142259999999,10073,33
30378,2014/03/31,2010/10/04,269,3,0.6266666670000001,11700,269
30379,2014/03/31,2009/08/12,377,7,0.933392743,7855,377
30380,2014/03/31,2008/02/09,44,3,0.634841112,11549,44
30381,2014/03/31,2007/10/26,3,9,0.598743977,12245,3
30382,2014/03/31,2009/04/02,630,8,0.598823818,12243,630
30383,2014/03/31,2010/12/23,403,6,0.7156741190000001,10243,403
30384,2014/03/31,2013/02/14,7,6,0.901666667,8130,7
30385,2014/03/31,2007/08/27,171,7,0.909699677,8058,171
30386,2014/03/31,2009/07/17,14,10,0.646244049,11342,14
30387,2014/03/31,2008/01/14,583,5,0.8365042229999999,8762,583
30388,2014/03/31,2010/06/17,496,9,0.905168581,8097,496
30389,2014/03/31,2008/09/05,72,8,0.918543677,7979,72
30390,2014/03/31,2008/07/10,49,5,0.7773642340000001,9428,49
30391,2014/03/31,2011/06/29,208,7,0.7514528859999999,9753,208
30392,2014/03/31,2009/02/06,44,13,0.5833102520000001,12564,44
30393,2014/03/31,2006/07/08,122,9,0.655437796,11181,122
30394,2014/03/31,2012/11/12,103,6,0.5844035089999999,12540,103
30395,2014/03/31,2013/01/01,250,6,0.566842512,12928,250
30396,2014/03/31,2012/04/22,46,9,0.647938628,11308,46
30397,2014/03/31,2005/05/21,17,14,0.904541975,8100,17
30398,2014/03/31,2012/01/07,275,6,0.644733369,11364,275
30399,2014/03/31,2013/03/28,233,7,0.7988943409999999,9171,233
30400,2014/03/31,2012/10/11,19,10,0.74362566,9852,19
30401,2014/03/31,2006/10/12,46,5,0.8399506990000001,8722,46
30402,2014/03/31,2011/09/26,80,10,0.5438775060000001,13470,80
30403,2014/03/31,2012/09/20,5,11,0.6234817020000001,11750,5
30404,2014/03/31,2011/06/22,305,6,0.939305039,7799,305
30405,2014/03/31,2011/06/06,122,7,0.8710595790000001,8409,122
30406,2014/03/31,2012/12/20,125,11,0.796101087,9200,125
30407,2014/03/31,2007/12/10,50,8,0.7222633140000001,10140,50
30408,2014/03/31,2012/04/01,638,7,0.7021526509999999,10429,638
30409,2014/03/31,2013/01/23,188,10,0.855353347,8561,188
30410,2014/03/31,2009/04/17,466,2,1.0,7322,466
30411,2014/03/31,2008/01/01,70,14,0.466582335,15692,70
30412,2014/03/31,2013/01/24,59,5,0.676227025,10827,59
30413,2014/03/31,2012/04/01,297,9,0.8146884040000001,8986,297
30414,2014/03/31,2011/02/13,47,3,0.913344148,8014,47
30415,2014/03/31,2005/08/24,1,5,0.735665896,9949,1
30416,2014/03/31,2012/10/25,396,2,0.815316921,8977,396
30417,2014/03/31,2007/10/08,325,5,0.7955326090000001,9200,325
30418,2014/03/31,2007/04/28,382,14,0.8775299759999999,8340,382
30419,2014/03/31,2008/07/16,98,12,0.4260691620000001,17177,98
30420,2014/03/31,2009/01/05,210,9,0.619983904,11804,210
30421,2014/03/31,2012/09/11,31,9,0.8168367009999999,8959,31
30422,2014/03/31,2010/06/01,45,12,0.623114782,11744,45
30423,2014/03/31,2011/02/22,158,8,0.66844889,10947,158
30424,2014/03/31,2010/09/11,137,13,0.816723965,8959,137
30425,2014/03/31,2012/10/30,11,6,1.025736717,7133,11
30426,2014/03/31,2007/01/14,30,6,0.589607543,12409,30
30427,2014/03/31,2006/10/18,164,6,1.411612965,5183,164
30428,2014/03/31,2012/10/08,325,5,0.612400603,11947,325
30429,2014/03/31,2012/06/03,155,6,0.590625656,12387,155
30430,2014/03/31,2012/04/05,200,8,0.827953825,8836,200
30431,2014/03/31,2012/12/13,23,9,0.591006625,12378,23
30432,2014/03/31,2005/05/04,32,14,0.627165638,11664,32
30433,2014/03/31,2011/03/08,48,8,0.802247203,9118,48
30434,2014/03/31,2011/11/12,1,14,0.8172960890000001,8950,1
30435,2014/03/31,2010/12/23,150,7,0.649449525,11263,150
30436,2014/03/31,2012/09/27,279,24,0.773710599,9454,279
30437,2014/03/31,2011/08/26,249,6,0.867795705,8429,249
30438,2014/03/31,2012/09/19,328,2,0.45,16254,328
30439,2014/03/31,2012/12/05,240,4,0.7875,9288,240
30440,2014/03/31,2012/03/13,698,2,0.45,16254,698
30441,2014/03/31,2011/03/02,6,17,0.60856703,12017,6
30442,2014/03/31,2008/06/19,331,5,0.466747511,15668,331
30443,2014/03/31,2008/04/21,118,9,0.866672197,8438,118
30444,2014/03/31,2007/03/20,364,10,0.7704899890000001,9490,364
30445,2014/03/31,2011/03/24,4,12,0.744821228,9817,4
30446,2014/03/31,2007/01/09,99,13,0.547250954,13361,99
30447,2014/03/31,2009/08/22,161,9,0.5488199970000001,13322,161
30448,2014/03/31,2007/06/07,61,8,0.698193105,10471,61
30449,2014/03/31,2012/07/08,6,9,0.531443734,13756,6
30450,2014/03/31,2012/08/01,76,8,0.8088614740000001,9038,76
30451,2014/03/31,2013/03/21,96,10,0.873880454,8365,96
30452,2014/03/31,2005/09/09,217,10,0.90163069,8107,217
30453,2014/03/31,2012/03/08,490,5,0.8039485259999999,9092,490
30454,2014/03/31,2013/02/06,44,5,0.7506891240000001,9737,44
30455,2014/03/31,2011/05/19,31,14,0.46326087,15778,31
30456,2014/03/31,2005/07/17,35,12,0.725686625,10071,35
30457,2014/03/31,2012/06/25,45,4,0.6125,11932,45
30458,2014/03/31,2012/05/15,160,9,0.686875353,10638,160
30459,2014/03/31,2005/03/04,62,6,0.893542864,8177,62
30460,2014/03/31,2006/03/01,36,6,0.617046702,11841,36
30461,2014/03/31,2007/02/06,22,10,0.7063292729999999,10344,22
30462,2014/03/31,2008/05/19,226,7,0.7623875609999999,9583,226
30463,2014/03/31,2013/02/14,43,9,0.87,8397,43
30464,2014/03/31,2008/03/09,75,6,0.8584195059999999,8510,75
30465,2014/03/31,2012/11/24,25,8,0.8758764990000001,8340,25
30466,2014/03/31,2005/10/21,375,8,0.741110209,9854,375
30467,2014/03/31,2005/08/03,32,11,0.525539004,13896,32
30468,2014/03/31,2012/07/02,66,9,0.6873204709999999,10625,66
30469,2014/03/31,2011/03/03,74,6,0.853484105,8556,74
30470,2014/03/31,2008/05/26,57,10,0.670411387,10890,57
30471,2014/03/31,2011/03/06,75,11,0.548541588,13309,75
30472,2014/03/31,2012/05/28,253,8,0.7766762420000001,9399,253
30473,2014/03/31,2010/12/06,114,12,0.861927028,8469,114
30474,2014/03/31,2009/07/10,88,5,0.751181435,9717,88
30475,2014/03/31,2011/09/21,11,8,0.492613215,14817,11
30476,2014/03/31,2010/06/28,7,11,0.5044394529999999,14468,7
30477,2014/03/31,2005/06/07,265,6,1.07405298,6795,265
30478,2014/03/31,2012/03/27,16,13,0.492279258,14825,16
30479,2014/03/31,2011/04/15,265,7,0.97332622,7498,265
30480,2014/03/31,2009/08/26,175,8,0.523110171,13951,175
30481,2014/03/31,2012/08/10,127,6,0.733824032,9945,127
30482,2014/03/31,2012/09/01,250,9,0.7352226479999999,9926,250
30483,2014/03/31,2012/09/07,248,4,1.23915945,5889,248
30484,2014/03/31,2013/02/14,142,7,0.6098729629999999,11965,142
30485,2014/03/31,2012/03/01,7,10,0.666509865,10948,7
30486,2014/03/31,2007/04/12,34,9,0.708003105,10306,34
30487,2014/03/31,2012/09/16,75,8,0.549484901,13279,75
30488,2014/03/31,2007/01/07,7,8,0.907674795,8038,7
30489,2014/03/31,2012/11/22,16,10,0.771313035,9459,16
30490,2014/03/31,2011/11/10,94,7,0.75873947,9615,94
30491,2014/03/31,2011/08/20,26,10,0.6621074610000001,11018,26
30492,2014/03/31,2013/01/29,37,8,0.81636974,8936,37
30493,2014/03/31,2010/10/14,65,7,0.585891896,12451,65
30494,2014/03/31,2012/05/23,70,7,0.668132271,10917,70
30495,2014/03/31,2012/06/29,170,11,0.538778254,13538,170
30496,2014/03/31,2012/12/01,10,12,0.581001274,12554,10
30497,2014/03/31,2007/04/22,222,5,0.537566333,13568,222
30498,2014/03/31,2008/10/15,29,13,0.467393784,15605,29
30499,2014/03/31,2010/11/20,46,11,0.7918043640000001,9211,46
30500,2014/03/31,2011/01/19,64,6,0.76376165,9549,64
30501,2014/03/31,2010/06/26,13,7,0.7485926909999999,9742,13
30502,2014/03/31,2011/06/10,30,6,0.843274746,8648,30
30503,2014/03/31,2013/01/23,103,8,0.584631604,12473,103
30504,2014/03/31,2012/09/01,32,6,0.59795736,12195,32
30505,2014/03/31,2012/05/17,31,8,0.8091389259999999,9012,31
30506,2014/03/31,2012/07/23,116,7,0.803838607,9071,116
30507,2014/03/31,2012/04/12,485,6,0.772246346,9442,485
30508,2014/03/31,2012/04/05,259,9,0.812656041,8972,259
30509,2014/03/31,2005/09/27,401,8,0.611478779,11922,401
30510,2014/03/31,2012/05/16,137,4,0.6525,11172,137
30511,2014/03/31,2013/01/05,77,7,0.849402168,8581,77
30512,2014/03/31,2011/04/05,391,2,0.95,7672,391
30513,2014/03/31,2011/04/14,46,9,0.53743603,13561,46
30514,2014/03/31,2012/03/25,95,7,0.623521561,11688,95
30515,2014/03/31,2009/04/03,68,6,0.635867725,11461,68
30516,2014/03/31,2006/07/06,22,17,0.523350808,13925,22
30517,2014/03/31,2010/07/18,25,5,0.681835704,10688,25
30518,2014/03/31,2012/01/04,273,5,0.752499225,9683,273
30519,2014/03/31,2006/10/11,135,6,0.54084323,13472,135
30520,2014/03/31,2010/09/04,79,10,0.724699622,10054,79
30521,2014/03/31,2009/09/14,95,12,0.572400817,12729,95
30522,2014/03/31,2009/01/26,1,10,0.575390569,12661,1
30523,2014/03/31,2005/10/27,170,11,0.652700475,11161,170
30524,2014/03/31,2008/12/12,11,8,0.6879440929999999,10589,11
30525,2014/03/31,2011/12/25,238,6,0.9878492,7374,238
